Region,State,District,Year,Quarter,Registered_user,App_opening,Latitude,Longitude
Southern Region,Tamil Nadu,Ariyalur,2021,Q2,108556,2853636,11.07603595,79.11745538
Southern Region,Tamil Nadu,Chennai,2021,Q2,1988355,23465841,13.0836939,80.270186
Southern Region,Tamil Nadu,Nilgiris,2021,Q2,142446,3953366,13.0698579,80.2248039
Southern Region,Tamil Nadu,Erode,2021,Q2,482323,8787572,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2021,Q2,181017,5491006,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2021,Q2,248488,6466350,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2021,Q2,309150,7877686,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2021,Q2,191659,6718305,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2021,Q2,91400,2624650,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2021,Q2,1393621,20466115,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2021,Q2,281847,6465638,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2021,Q2,358919,10288708,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2021,Q2,195549,6634652,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2021,Q2,166417,3782378,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2021,Q2,1344163,20067816,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2021,Q2,305185,4065120,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2021,Q2,277572,5628868,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2021,Q2,1626966,25866052,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2021,Q2,200555,4717639,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2021,Q2,266500,5358940,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2021,Q2,326094,6676942,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2021,Q2,370600,7417717,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2021,Q2,138929,3476217,10.6828082,79.4786542
Southern Region,Tamil Nadu,Tiruchirappalli,2021,Q3,607438,13013878,10.804973,78.6870296
Southern Region,Tamil Nadu,Ramanathapuram,2021,Q3,184592,7525400,9.3895523,78.85907072
Southern Region,Tamil Nadu,Krishnagiri,2021,Q3,683549,27316621,12.5188835,78.2206536
Southern Region,Tamil Nadu,Cuddalore,2021,Q3,463831,9827523,11.7564329,79.7634644
Southern Region,Tamil Nadu,Kanchipuram,2021,Q3,1025651,19375692,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2021,Q3,891753,21671965,11.1017815,77.345192
Southern Region,Tamil Nadu,Dharmapuri,2021,Q3,355076,15339761,12.09680475,78.19304301
Southern Region,Tamil Nadu,Thoothukudi,2021,Q3,288108,8777581,8.8052602,78.1452745
Southern Region,Tamil Nadu,Thanjavur,2021,Q3,392930,8199685,10.7860267,79.1381497
Southern Region,Tamil Nadu,Madurai,2021,Q3,725021,13827478,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruvannamalai,2021,Q3,428728,13794613,12.22713775,79.07012882
Southern Region,Tamil Nadu,Salem,2021,Q3,798213,20472771,11.6549142,78.1584923
Southern Region,Tamil Nadu,Nagapattinam,2021,Q3,199299,4991047,10.8056276,79.82465978
Southern Region,Tamil Nadu,Tirupathur,2021,Q3,279522,8722087,12.493622,78.567573
Southern Region,Tamil Nadu,Ariyalur,2021,Q3,117383,3848076,11.07603595,79.11745538
Southern Region,Tamil Nadu,Chennai,2021,Q3,2124347,32604176,13.0836939,80.270186
Southern Region,Tamil Nadu,Nilgiris,2021,Q3,153030,5408994,13.0698579,80.2248039
Southern Region,Tamil Nadu,Erode,2021,Q3,519095,12194930,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2021,Q3,195366,7353859,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2021,Q3,268553,8113239,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2021,Q3,333349,9367720,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2021,Q3,207359,8715851,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2021,Q3,98707,3559584,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2021,Q3,1494350,29670591,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2021,Q3,303934,8566821,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2021,Q3,386724,14066264,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2021,Q3,211419,8437970,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2021,Q3,179448,5091451,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2021,Q3,1438295,26216614,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2021,Q3,327767,5466962,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2021,Q3,298663,7647663,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2021,Q3,1744228,33893931,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2021,Q3,215932,6649668,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2021,Q3,286775,6784440,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2021,Q3,351110,9186158,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2021,Q3,397837,9908984,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2021,Q3,150058,4216686,10.6828082,79.4786542
Southern Region,Tamil Nadu,Tiruchirappalli,2021,Q4,649095,18168700,10.804973,78.6870296
Southern Region,Tamil Nadu,Ramanathapuram,2021,Q4,197871,5823063,9.3895523,78.85907072
Southern Region,Tamil Nadu,Krishnagiri,2021,Q4,731018,41063180,12.5188835,78.2206536
Southern Region,Tamil Nadu,Cuddalore,2021,Q4,496175,15600629,11.7564329,79.7634644
Southern Region,Tamil Nadu,Kanchipuram,2021,Q4,1094222,38045414,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2021,Q4,954674,38382082,11.1017815,77.345192
Southern Region,Tamil Nadu,Dharmapuri,2021,Q4,380374,18597625,12.09680475,78.19304301
Southern Region,Tamil Nadu,Thoothukudi,2021,Q4,308403,8325418,8.8052602,78.1452745
Southern Region,Tamil Nadu,Thanjavur,2021,Q4,419975,11666398,10.7860267,79.1381497
Southern Region,Tamil Nadu,Madurai,2021,Q4,774490,22579696,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruvannamalai,2021,Q4,459291,15602060,12.22713775,79.07012882
Southern Region,Tamil Nadu,Salem,2021,Q4,853064,30404374,11.6549142,78.1584923
Southern Region,Tamil Nadu,Nagapattinam,2021,Q4,213351,6048155,10.8056276,79.82465978
Southern Region,Tamil Nadu,Tirupathur,2021,Q4,298708,13267509,12.493622,78.567573
Southern Region,Tamil Nadu,Ariyalur,2021,Q4,125914,4097525,11.07603595,79.11745538
Southern Region,Tamil Nadu,Chennai,2021,Q4,2261346,61396354,13.0836939,80.270186
Southern Region,Tamil Nadu,Nilgiris,2021,Q4,163376,5738513,13.0698579,80.2248039
Southern Region,Tamil Nadu,Erode,2021,Q4,555089,17688206,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2021,Q4,209536,6652899,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2021,Q4,287987,10237398,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2021,Q4,356755,12145153,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2021,Q4,222558,6954715,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2021,Q4,105814,3321994,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2021,Q4,1594082,56676456,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2021,Q4,325642,9467511,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2021,Q4,414158,14851971,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2021,Q4,226759,7264948,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2021,Q4,192159,5242074,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2021,Q4,1532535,47983778,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2021,Q4,350058,8404616,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2021,Q4,319265,8850319,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2021,Q4,1860992,64247558,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2021,Q4,231118,7732421,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2021,Q4,306295,11305189,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2021,Q4,375908,12188362,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2021,Q4,424585,15475176,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2021,Q4,160500,4364001,10.6828082,79.4786542
Southern Region,Tamil Nadu,Tiruchirappalli,2022,Q1,688562,20900419,10.804973,78.6870296
Southern Region,Tamil Nadu,Ramanathapuram,2022,Q1,210698,17777779,9.3895523,78.85907072
Southern Region,Tamil Nadu,Krishnagiri,2022,Q1,776101,41868147,12.5188835,78.2206536
Southern Region,Tamil Nadu,Cuddalore,2022,Q1,527223,15255170,11.7564329,79.7634644
Southern Region,Tamil Nadu,Kanchipuram,2022,Q1,1158719,11803314,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2022,Q1,1014036,24784887,11.1017815,77.345192
Southern Region,Tamil Nadu,Dharmapuri,2022,Q1,404709,29735879,12.09680475,78.19304301
Southern Region,Tamil Nadu,Thoothukudi,2022,Q1,327607,16229136,8.8052602,78.1452745
Southern Region,Tamil Nadu,Thanjavur,2022,Q1,445883,13460902,10.7860267,79.1381497
Southern Region,Tamil Nadu,Madurai,2022,Q1,820952,18688722,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruvannamalai,2022,Q1,489026,28400548,12.22713775,79.07012882
Southern Region,Tamil Nadu,Salem,2022,Q1,905104,31202884,11.6549142,78.1584923
Southern Region,Tamil Nadu,Nagapattinam,2022,Q1,226781,9648543,10.8056276,79.82465978
Southern Region,Tamil Nadu,Tirupathur,2022,Q1,317064,12811064,12.493622,78.567573
Southern Region,Tamil Nadu,Ariyalur,2022,Q1,134075,8238011,11.07603595,79.11745538
Southern Region,Tamil Nadu,Chennai,2022,Q1,2388315,10870012,13.0836939,80.270186
Southern Region,Tamil Nadu,Nilgiris,2022,Q1,173188,9788145,13.0698579,80.2248039
Southern Region,Tamil Nadu,Erode,2022,Q1,589462,16683133,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2022,Q1,222853,16310834,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2022,Q1,306623,15612591,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2022,Q1,379264,17225194,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2022,Q1,237115,22854053,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2022,Q1,112667,8040859,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2022,Q1,1687096,27741808,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2022,Q1,346363,17177364,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2022,Q1,440072,27821213,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2022,Q1,241188,20384928,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2022,Q1,204182,9468909,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2022,Q1,1621177,16221250,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2022,Q1,370820,5009074,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2022,Q1,338716,13100432,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2022,Q1,1970646,24538065,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2022,Q1,245438,12750343,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2022,Q1,325358,10227642,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2022,Q1,399282,14545554,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2022,Q1,449961,11694691,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2022,Q1,170694,9618776,10.6828082,79.4786542
Southern Region,Tamil Nadu,Tiruchirappalli,2022,Q2,725751,23738205,10.804973,78.6870296
Southern Region,Tamil Nadu,Ramanathapuram,2022,Q2,222241,19935706,9.3895523,78.85907072
Southern Region,Tamil Nadu,Krishnagiri,2022,Q2,818552,49292179,12.5188835,78.2206536
Southern Region,Tamil Nadu,Cuddalore,2022,Q2,556402,17547836,11.7564329,79.7634644
Southern Region,Tamil Nadu,Kanchipuram,2022,Q2,1220237,12030323,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2022,Q2,1070480,29868571,11.1017815,77.345192
Southern Region,Tamil Nadu,Dharmapuri,2022,Q2,427150,34230475,12.09680475,78.19304301
Southern Region,Tamil Nadu,Thoothukudi,2022,Q2,345560,20332081,8.8052602,78.1452745
Southern Region,Tamil Nadu,Thanjavur,2022,Q2,470070,14935622,10.7860267,79.1381497
Southern Region,Tamil Nadu,Madurai,2022,Q2,864806,22632794,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruvannamalai,2022,Q2,516276,33126041,12.22713775,79.07012882
Southern Region,Tamil Nadu,Salem,2022,Q2,954155,35441956,11.6549142,78.1584923
Southern Region,Tamil Nadu,Nagapattinam,2022,Q2,239174,11263032,10.8056276,79.82465978
Southern Region,Tamil Nadu,Tirupathur,2022,Q2,334378,15520642,12.493622,78.567573
Southern Region,Tamil Nadu,Ariyalur,2022,Q2,141760,9886229,11.07603595,79.11745538
Southern Region,Tamil Nadu,Chennai,2022,Q2,2509588,9484073,13.0836939,80.270186
Southern Region,Tamil Nadu,Nilgiris,2022,Q2,182412,13365582,13.0698579,80.2248039
Southern Region,Tamil Nadu,Erode,2022,Q2,621587,20007565,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2022,Q2,235178,21185242,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2022,Q2,324021,17183000,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2022,Q2,400301,18554839,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2022,Q2,250443,28296586,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2022,Q2,118807,8964011,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2022,Q2,1775760,32370054,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2022,Q2,365515,20510885,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2022,Q2,464161,33849388,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2022,Q2,254519,23366867,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2022,Q2,215290,11631764,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2022,Q2,1704864,17802897,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2022,Q2,390775,5454833,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2022,Q2,356993,15300245,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2022,Q2,2075274,26026849,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2022,Q2,258803,15309586,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2022,Q2,343090,11686387,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2022,Q2,421279,16353116,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2022,Q2,473994,13056808,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2022,Q2,180074,10723137,10.6828082,79.4786542
Southern Region,Tamil Nadu,Tiruchirappalli,2022,Q3,763327,26991002,10.804973,78.6870296
Southern Region,Tamil Nadu,Ramanathapuram,2022,Q3,233402,25202876,9.3895523,78.85907072
Southern Region,Tamil Nadu,Krishnagiri,2022,Q3,862231,58865896,12.5188835,78.2206536
Southern Region,Tamil Nadu,Cuddalore,2022,Q3,586020,19393232,11.7564329,79.7634644
Southern Region,Tamil Nadu,Kanchipuram,2022,Q3,1284243,13738417,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2022,Q3,1128474,35519711,11.1017815,77.345192
Southern Region,Tamil Nadu,Dharmapuri,2022,Q3,450260,37905962,12.09680475,78.19304301
Southern Region,Tamil Nadu,Thoothukudi,2022,Q3,363372,25917848,8.8052602,78.1452745
Southern Region,Tamil Nadu,Thanjavur,2022,Q3,494223,16319851,10.7860267,79.1381497
Southern Region,Tamil Nadu,Madurai,2022,Q3,910111,25043694,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruvannamalai,2022,Q3,543589,41520495,12.22713775,79.07012882
Southern Region,Tamil Nadu,Salem,2022,Q3,1005031,42989254,11.6549142,78.1584923
Southern Region,Tamil Nadu,Nagapattinam,2022,Q3,251603,14208231,10.8056276,79.82465978
Southern Region,Tamil Nadu,Tirupathur,2022,Q3,352443,18292108,12.493622,78.567573
Southern Region,Tamil Nadu,Ariyalur,2022,Q3,149084,10805808,11.07603595,79.11745538
Southern Region,Tamil Nadu,Chennai,2022,Q3,2635738,8736294,13.0836939,80.270186
Southern Region,Tamil Nadu,Nilgiris,2022,Q3,191664,13756972,13.0698579,80.2248039
Southern Region,Tamil Nadu,Erode,2022,Q3,654373,24140402,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2022,Q3,247251,25004042,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2022,Q3,341416,20441688,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2022,Q3,421487,21647789,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2022,Q3,262926,33814299,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2022,Q3,124952,10607700,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2022,Q3,1867655,36137898,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2022,Q3,384815,25858491,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2022,Q3,488441,38288729,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2022,Q3,267326,29111159,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2022,Q3,226380,14369177,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2022,Q3,1791530,18710626,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2022,Q3,411655,6596430,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2022,Q3,375362,18623924,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2022,Q3,2183990,29108780,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2022,Q3,272745,18586327,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2022,Q3,361284,13305109,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2022,Q3,443273,19838171,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2022,Q3,499041,15140968,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2022,Q3,189247,12198983,10.6828082,79.4786542
Southern Region,Tamil Nadu,Tiruchirappalli,2022,Q4,798742,32716100,10.804973,78.6870296
Southern Region,Tamil Nadu,Ramanathapuram,2022,Q4,242901,11670114,9.3895523,78.85907072
Southern Region,Tamil Nadu,Krishnagiri,2022,Q4,902906,74383349,12.5188835,78.2206536
Southern Region,Tamil Nadu,Cuddalore,2022,Q4,612577,30099576,11.7564329,79.7634644
Southern Region,Tamil Nadu,Kanchipuram,2022,Q4,1346845,64935793,12.9647163,79.9839686
Southern Region,Tamil Nadu,Tiruppur,2022,Q4,1183174,67479751,11.1017815,77.345192
Southern Region,Tamil Nadu,Dharmapuri,2022,Q4,471109,34306151,12.09680475,78.19304301
Southern Region,Tamil Nadu,Thoothukudi,2022,Q4,378714,16378823,8.8052602,78.1452745
Southern Region,Tamil Nadu,Thanjavur,2022,Q4,515959,21549397,10.7860267,79.1381497
Southern Region,Tamil Nadu,Madurai,2022,Q4,953739,41569996,9.9261153,78.1140983
Southern Region,Tamil Nadu,Tiruvannamalai,2022,Q4,567805,32921900,12.22713775,79.07012882
Southern Region,Tamil Nadu,Salem,2022,Q4,1052099,59100611,11.6549142,78.1584923
Southern Region,Tamil Nadu,Nagapattinam,2022,Q4,262020,11334862,10.8056276,79.82465978
Southern Region,Tamil Nadu,Tirupathur,2022,Q4,369186,26050043,12.493622,78.567573
Southern Region,Tamil Nadu,Ariyalur,2022,Q4,155220,7873071,11.07603595,79.11745538
Southern Region,Tamil Nadu,Chennai,2022,Q4,2763151,90750262,13.0836939,80.270186
Southern Region,Tamil Nadu,Nilgiris,2022,Q4,199839,10222030,13.0698579,80.2248039
Southern Region,Tamil Nadu,Erode,2022,Q4,684126,31641358,11.3692044,77.67662687
Southern Region,Tamil Nadu,Karur,2022,Q4,258049,13154773,10.9301522,78.08485455
Southern Region,Tamil Nadu,Kallakkurichi,2022,Q4,356553,20960049,11.738478,78.963524
Southern Region,Tamil Nadu,Viluppuram,2022,Q4,440319,23825795,11.9137874,79.50789298
Southern Region,Tamil Nadu,Pudukkottai,2022,Q4,273282,13993977,10.5,78.833333
Southern Region,Tamil Nadu,Perambalur,2022,Q4,130138,6400251,11.2287716,78.81825555
Southern Region,Tamil Nadu,Coimbatore,2022,Q4,1955681,95539371,11.0018115,76.9628425
Southern Region,Tamil Nadu,Virudhunagar,2022,Q4,402140,18560145,9.5208936,77.8784564
Southern Region,Tamil Nadu,Dindigul,2022,Q4,510056,29599663,10.3303299,78.06739791
Southern Region,Tamil Nadu,Sivaganga,2022,Q4,278300,14398648,9.851231,78.53047155
Southern Region,Tamil Nadu,Tenkasi,2022,Q4,236123,11229723,8.965924,77.306968
Southern Region,Tamil Nadu,Chengalpattu,2022,Q4,1876163,79404956,12.6840886,79.9836371
Southern Region,Tamil Nadu,Kanyakumari,2022,Q4,430646,16181824,8.079252,77.5499338
Southern Region,Tamil Nadu,Tirunelveli,2022,Q4,391902,17863624,8.7012203,77.5792694
Southern Region,Tamil Nadu,Tiruvallur,2022,Q4,2290089,105152328,13.1394221,79.9070839
Southern Region,Tamil Nadu,Theni,2022,Q4,285305,15287848,9.9696643,77.47420049
Southern Region,Tamil Nadu,Ranipet,2022,Q4,378016,22294780,12.950883,79.319701
Southern Region,Tamil Nadu,Namakkal,2022,Q4,463431,23754417,11.28422485,78.16615284
Southern Region,Tamil Nadu,Vellore,2022,Q4,522921,28350601,12.7948109,79.0006411
Southern Region,Tamil Nadu,Tiruvarur,2022,Q4,196886,8251663,10.6828082,79.4786542
Southern Region,Telangana,Narayanpet,2018,Q1,13945,0,16.745834,77.495863
Southern Region,Telangana,Nalgonda,2018,Q1,84459,0,16.8579636,79.21749353
