Region,State,District,Year,Quarter,Transaction_count,Transaction_amount,Latitude,Longitude
Central Region,Uttar Pradesh,Shahjahanpur,2019,Q2,263493,445041438.19809544,27.91263315,79.74656295
Central Region,Uttar Pradesh,Muzaffarnagar,2019,Q2,376962,826260658.1173649,29.44800635,77.74068503
Central Region,Uttar Pradesh,Ambedkar Nagar,2019,Q2,368546,581590905.8951519,26.40349795,82.60728149
Central Region,Uttar Pradesh,Bahraich,2019,Q2,219659,479908955.7090823,27.7336958,81.47732128
Central Region,Uttar Pradesh,Jalaun,2019,Q2,211738,402494738.83459663,26.105546,79.42765265
Central Region,Uttar Pradesh,Rampur,2019,Q2,228551,422959618.6737788,28.8014001,79.0284337
Central Region,Uttar Pradesh,Ballia,2019,Q2,547294,1035719450.4146695,25.87793255,84.11995931
Central Region,Uttar Pradesh,Shravasti,2019,Q2,59054,113684795.79887383,27.5083429,82.0263569
Central Region,Uttar Pradesh,Kasganj,2019,Q2,111076,193472365.375418,27.88384605,78.63489004
Central Region,Uttar Pradesh,Varanasi,2019,Q2,2098693,3382380917.5993013,25.3356491,83.0076292
Central Region,Uttar Pradesh,Gautam Buddha Nagar,2019,Q2,9667218,10716810453.722048,28.36759325,77.59744769
Central Region,Uttar Pradesh,Basti,2019,Q2,389946,927574165.0597105,26.724789,82.79326865
Central Region,Uttar Pradesh,Shamli,2019,Q2,155157,364131458.5697053,29.5008816,77.34838259
Central Region,Uttar Pradesh,Maharajganj,2019,Q2,478890,876340120.0847826,27.09254225,83.56696261
Central Region,Uttar Pradesh,Etawah,2019,Q2,215576,403035193.20454574,26.71832435,79.09025375
Central Region,Uttar Pradesh,Etah,2019,Q2,138846,280149577.1676371,27.5541146,78.6007864
Central Region,Uttar Pradesh,Banda,2019,Q2,157420,254375614.87611157,25.6240669,80.44804739
Central Region,Uttar Pradesh,Bijnor,2019,Q2,379866,784443552.2939653,29.40604895,78.4808784
Central Region,Uttar Pradesh,Hardoi,2019,Q2,259447,411747383.496356,27.33857665,80.09752646
Central Region,Uttar Pradesh,Balrampur,2019,Q2,146778,439935664.9954252,27.4504805,82.39541774
Central Region,Uttar Pradesh,Amroha,2019,Q2,206435,455744026.94157046,28.9233969,78.48831693
Central Region,Uttar Pradesh,Pilibhit,2019,Q2,236078,310108647.3499657,28.6908066,79.83107249
Central Region,Uttar Pradesh,Mainpuri,2019,Q2,197750,323456005.6560243,27.2098219,79.04813701
Central Region,Uttar Pradesh,Kanpur Dehat,2019,Q2,165783,319748875.88976467,26.4600465,79.85551
Central Region,Uttar Pradesh,Jaunpur,2019,Q2,786691,1547948139.9351149,25.7955927,82.48834098
Central Region,Uttar Pradesh,Kaushambi,2019,Q2,97533,181710683.35481194,25.53868215,81.45034105
Central Region,Uttar Pradesh,Hapur,2019,Q2,330314,596535269.5005661,28.7406125,77.83542557
Central Region,Uttar Pradesh,Hamirpur,2019,Q2,130925,239592146.05533352,25.75,80.0
Central Region,Uttar Pradesh,Meerut,2019,Q2,1123899,2212165528.988115,29.00065255,77.76822875
Central Region,Uttar Pradesh,Mathura,2019,Q2,610141,1213007841.9239175,27.633333,77.583333
Central Region,Uttar Pradesh,Chitrakoot,2019,Q2,83083,159972561.27380335,25.2152693,81.10309782
Central Region,Uttar Pradesh,Lalitpur,2019,Q2,185877,299432267.8582648,24.70038485,78.51866759
Central Region,Uttar Pradesh,Mau,2019,Q2,308586,541874420.758134,26.0376878,83.49793418
Central Region,Uttar Pradesh,Mirzapur,2019,Q2,338746,595094512.5136702,25.1010477,82.62574936
Central Region,Uttar Pradesh,Bulandshahr,2019,Q2,498918,1017739201.5246234,28.38886085,77.97479773
Central Region,Uttar Pradesh,Gonda,2019,Q2,335254,922942819.2342424,27.1096669,81.91832912
Central Region,Uttar Pradesh,Jhansi,2019,Q2,628279,1234386137.5550594,25.5301308,78.65242146
Central Region,Uttar Pradesh,Chandauli,2019,Q2,331329,538498073.4868242,25.1265777,83.24965577
Central Region,Uttar Pradesh,Bhadohi,2019,Q2,250504,411685597.86702055,25.42292275,82.48843708
Central Region,Uttar Pradesh,Pratapgarh,2019,Q2,362782,673178075.8116037,25.4381302,81.8338005
Central Region,Uttar Pradesh,Saharanpur,2019,Q2,609666,1197548161.8863935,29.9880774,77.50812995
Central Region,Uttar Pradesh,Barabanki,2019,Q2,318729,502225831.0034278,26.93823105,81.38609761
Central Region,Uttar Pradesh,Bareilly,2019,Q2,893059,1444372593.85735,28.416667,79.383333
Central Region,Uttar Pradesh,Sitapur,2019,Q2,363567,513060347.75399524,27.5046392,80.82946583
Central Region,Uttar Pradesh,Sultanpur,2019,Q2,381974,668113450.638437,26.24251085,82.29616932
Central Region,Uttar Pradesh,Agra,2019,Q2,1094456,2048417269.886173,27.1752554,78.0098161
Central Region,Uttar Pradesh,Fatehpur,2019,Q2,188877,356762072.1709555,25.8435395,80.91800397
Central Region,Uttar Pradesh,RaeBareli,2019,Q2,273258,476603525.16169524,26.25252795,81.17502109
Central Region,Uttar Pradesh,Firozabad,2019,Q2,279459,530230873.49751854,27.17736635,78.38991198
Central Region,Uttar Pradesh,Lakhimpur - Kheri,2019,Q2,416412,569150953.1782918,27.98506015,80.75384538
Central Region,Uttar Pradesh,Gorakhpur,2019,Q2,1168931,2516446619.5934477,26.6711433,83.36457244
Central Region,Uttar Pradesh,Unnao,2019,Q2,260465,436025008.4026351,26.57550365,80.61376178
Central Region,Uttar Pradesh,Prayagraj,2019,Q2,2300600,3610973840.451373,25.4381302,81.8338005
Central Region,Uttar Pradesh,Sonbhadra,2019,Q2,383509,758680516.998383,24.38657525,83.07863061
Central Region,Uttar Pradesh,Ghazipur,2019,Q2,616075,1140075904.2154357,25.6035084,83.50745405
Central Region,Uttar Pradesh,Farrukhabad,2019,Q2,188426,349337598.8037064,27.43719385,79.48912947
Central Region,Uttar Pradesh,Kannauj,2019,Q2,205350,280784087.0344801,26.9996974,79.68861213
Central Region,Uttar Pradesh,Azamgarh,2019,Q2,643099,1270821808.341103,26.02269675,83.02887343
Central Region,Uttar Pradesh,Ayodhya,2019,Q2,443014,791220563.4340049,26.79317,82.198937
Central Region,Uttar Pradesh,Deoria,2019,Q2,642443,1284414150.0011582,26.42384715,83.76273169
Central Region,Uttar Pradesh,Ghaziabad,2019,Q2,4679159,6368927863.001434,28.6711527,77.4120356
Central Region,Uttar Pradesh,Amethi,2019,Q3,274229,457961949.52611804,26.34738315,81.62387832
Central Region,Uttar Pradesh,Siddharth Nagar,2019,Q3,320825,822517503.3363535,27.25264095,82.86964796
Central Region,Uttar Pradesh,Auraiya,2019,Q3,208407,374218862.8394393,26.65573395,79.51504701
Central Region,Uttar Pradesh,Sambhal,2019,Q3,173100,360822673.86408234,28.61875255,78.55087405
Central Region,Uttar Pradesh,Kanpur Nagar,2019,Q3,3032525,5151875480.314058,26.4402119,80.26930513
Central Region,Uttar Pradesh,Aligarh,2019,Q3,963300,1512844915.5855925,27.833333,78.166667
Central Region,Uttar Pradesh,Mahoba,2019,Q3,95118,167837750.89316642,25.36176885,79.70499475
Central Region,Uttar Pradesh,Lucknow,2019,Q3,11708246,24465158674.661304,26.8381,80.9346001
Central Region,Uttar Pradesh,Sant Kabir Nagar,2019,Q3,239631,570593147.8701537,26.7882737,82.9600798
Central Region,Uttar Pradesh,Hathras,2019,Q3,225830,378558205.78767884,27.57324325,78.11173867
Central Region,Uttar Pradesh,Budaun,2019,Q3,217390,385248376.4059906,28.06831165,79.04607312
Central Region,Uttar Pradesh,Moradabad,2019,Q3,513828,1093980088.221823,28.8638424,78.80577833
Central Region,Uttar Pradesh,Kushinagar,2019,Q3,730646,1556135072.2857654,26.7438272,83.9162322
Central Region,Uttar Pradesh,Baghpat,2019,Q3,309849,587767966.4803164,28.97240405,77.33315285
Central Region,Uttar Pradesh,Shahjahanpur,2019,Q3,304259,488337410.633788,27.91263315,79.74656295
Central Region,Uttar Pradesh,Muzaffarnagar,2019,Q3,525482,954690286.8280857,29.44800635,77.74068503
Central Region,Uttar Pradesh,Ambedkar Nagar,2019,Q3,360610,547859948.7740917,26.40349795,82.60728149
Central Region,Uttar Pradesh,Bahraich,2019,Q3,240440,493719209.30518043,27.7336958,81.47732128
Central Region,Uttar Pradesh,Jalaun,2019,Q3,239290,412494066.11994874,26.105546,79.42765265
Central Region,Uttar Pradesh,Rampur,2019,Q3,250113,456757637.63550186,28.8014001,79.0284337
Central Region,Uttar Pradesh,Ballia,2019,Q3,518281,968560613.0861282,25.87793255,84.11995931
Central Region,Uttar Pradesh,Shravasti,2019,Q3,61489,129370284.58139008,27.5083429,82.0263569
Central Region,Uttar Pradesh,Kasganj,2019,Q3,146757,235440734.30770737,27.88384605,78.63489004
Central Region,Uttar Pradesh,Varanasi,2019,Q3,2441735,3772442225.290722,25.3356491,83.0076292
Central Region,Uttar Pradesh,Gautam Buddha Nagar,2019,Q3,13014875,14118512957.85155,28.36759325,77.59744769
Central Region,Uttar Pradesh,Basti,2019,Q3,391016,868207697.9016688,26.724789,82.79326865
Central Region,Uttar Pradesh,Shamli,2019,Q3,203262,421501852.8137667,29.5008816,77.34838259
Central Region,Uttar Pradesh,Maharajganj,2019,Q3,448750,875745254.4863498,27.09254225,83.56696261
Central Region,Uttar Pradesh,Etawah,2019,Q3,264749,453498410.9431795,26.71832435,79.09025375
Central Region,Uttar Pradesh,Etah,2019,Q3,186724,347473162.39204526,27.5541146,78.6007864
Central Region,Uttar Pradesh,Banda,2019,Q3,156394,256980642.8669443,25.6240669,80.44804739
Central Region,Uttar Pradesh,Bijnor,2019,Q3,465326,901149609.6450592,29.40604895,78.4808784
Central Region,Uttar Pradesh,Hardoi,2019,Q3,290466,435214416.9028206,27.33857665,80.09752646
Central Region,Uttar Pradesh,Balrampur,2019,Q3,169421,416338758.89187086,27.4504805,82.39541774
Central Region,Uttar Pradesh,Amroha,2019,Q3,240249,523523675.31063884,28.9233969,78.48831693
Central Region,Uttar Pradesh,Pilibhit,2019,Q3,226742,334286741.4373876,28.6908066,79.83107249
Central Region,Uttar Pradesh,Mainpuri,2019,Q3,237130,380174278.0983307,27.2098219,79.04813701
Central Region,Uttar Pradesh,Kanpur Dehat,2019,Q3,195248,360771147.71278274,26.4600465,79.85551
Central Region,Uttar Pradesh,Jaunpur,2019,Q3,757706,1333195631.6065032,25.7955927,82.48834098
Central Region,Uttar Pradesh,Kaushambi,2019,Q3,123627,197365010.48765758,25.53868215,81.45034105
Central Region,Uttar Pradesh,Hapur,2019,Q3,426387,711823379.7560599,28.7406125,77.83542557
Central Region,Uttar Pradesh,Hamirpur,2019,Q3,141816,232540669.92897475,25.75,80.0
Central Region,Uttar Pradesh,Meerut,2019,Q3,1429176,2615800654.5366073,29.00065255,77.76822875
Central Region,Uttar Pradesh,Mathura,2019,Q3,860755,1539891481.5430467,27.633333,77.583333
Central Region,Uttar Pradesh,Chitrakoot,2019,Q3,92093,170002948.8446023,25.2152693,81.10309782
Central Region,Uttar Pradesh,Lalitpur,2019,Q3,200629,320830007.8896627,24.70038485,78.51866759
Central Region,Uttar Pradesh,Mau,2019,Q3,289175,508132593.4963125,26.0376878,83.49793418
Central Region,Uttar Pradesh,Mirzapur,2019,Q3,370018,604811367.0486603,25.1010477,82.62574936
Central Region,Uttar Pradesh,Bulandshahr,2019,Q3,661182,1181078745.5521696,28.38886085,77.97479773
Central Region,Uttar Pradesh,Gonda,2019,Q3,395791,882626251.478508,27.1096669,81.91832912
Central Region,Uttar Pradesh,Jhansi,2019,Q3,811098,1431255309.32276,25.5301308,78.65242146
Central Region,Uttar Pradesh,Chandauli,2019,Q3,335261,552232588.7462204,25.1265777,83.24965577
Central Region,Uttar Pradesh,Bhadohi,2019,Q3,254395,384878660.8586165,25.42292275,82.48843708
Central Region,Uttar Pradesh,Pratapgarh,2019,Q3,377704,643587970.4904829,25.4381302,81.8338005
Central Region,Uttar Pradesh,Saharanpur,2019,Q3,872438,1432305061.8914812,29.9880774,77.50812995
Central Region,Uttar Pradesh,Barabanki,2019,Q3,393903,565012757.3761901,26.93823105,81.38609761
Central Region,Uttar Pradesh,Bareilly,2019,Q3,1164660,1630271295.8342814,28.416667,79.383333
Central Region,Uttar Pradesh,Sitapur,2019,Q3,536281,584813456.8124702,27.5046392,80.82946583
Central Region,Uttar Pradesh,Sultanpur,2019,Q3,368309,624816515.2277038,26.24251085,82.29616932
Central Region,Uttar Pradesh,Agra,2019,Q3,1678565,2589010631.0242796,27.1752554,78.0098161
Central Region,Uttar Pradesh,Fatehpur,2019,Q3,217086,362244820.75375307,25.8435395,80.91800397
Central Region,Uttar Pradesh,RaeBareli,2019,Q3,302109,534436240.9415308,26.25252795,81.17502109
Central Region,Uttar Pradesh,Firozabad,2019,Q3,440487,634458695.8221478,27.17736635,78.38991198
Central Region,Uttar Pradesh,Lakhimpur - Kheri,2019,Q3,477249,600146322.8212832,27.98506015,80.75384538
Central Region,Uttar Pradesh,Gorakhpur,2019,Q3,1301866,2600290226.3257475,26.6711433,83.36457244
Central Region,Uttar Pradesh,Unnao,2019,Q3,356473,503877920.0297375,26.57550365,80.61376178
Central Region,Uttar Pradesh,Prayagraj,2019,Q3,2766837,4091292783.6421504,25.4381302,81.8338005
Central Region,Uttar Pradesh,Sonbhadra,2019,Q3,419238,829425996.8621877,24.38657525,83.07863061
Central Region,Uttar Pradesh,Ghazipur,2019,Q3,582438,1046180128.5320454,25.6035084,83.50745405
Central Region,Uttar Pradesh,Farrukhabad,2019,Q3,254048,416393130.76567614,27.43719385,79.48912947
Central Region,Uttar Pradesh,Kannauj,2019,Q3,202155,322378590.14869845,26.9996974,79.68861213
Central Region,Uttar Pradesh,Azamgarh,2019,Q3,614200,1166995387.2236562,26.02269675,83.02887343
Central Region,Uttar Pradesh,Ayodhya,2019,Q3,460000,840285142.6835718,26.79317,82.198937
Central Region,Uttar Pradesh,Deoria,2019,Q3,630682,1159986105.432581,26.42384715,83.76273169
Central Region,Uttar Pradesh,Ghaziabad,2019,Q3,6466390,8384891301.42561,28.6711527,77.4120356
Central Region,Uttar Pradesh,Amethi,2019,Q4,385496,683646970.1812466,26.34738315,81.62387832
Central Region,Uttar Pradesh,Siddharth Nagar,2019,Q4,404440,1106226161.274441,27.25264095,82.86964796
Central Region,Uttar Pradesh,Auraiya,2019,Q4,296077,549636189.7449863,26.65573395,79.51504701
Central Region,Uttar Pradesh,Sambhal,2019,Q4,224755,483387045.50147307,28.61875255,78.55087405
Central Region,Uttar Pradesh,Kanpur Nagar,2019,Q4,3438636,6283713197.57716,26.4402119,80.26930513
Central Region,Uttar Pradesh,Aligarh,2019,Q4,1161353,2034279415.2708366,27.833333,78.166667
Central Region,Uttar Pradesh,Mahoba,2019,Q4,137733,244474408.08630717,25.36176885,79.70499475
Central Region,Uttar Pradesh,Lucknow,2019,Q4,14205324,30191564282.331238,26.8381,80.9346001
Central Region,Uttar Pradesh,Sant Kabir Nagar,2019,Q4,304918,749871481.5486368,26.7882737,82.9600798
Central Region,Uttar Pradesh,Hathras,2019,Q4,314326,584110065.0207132,27.57324325,78.11173867
Central Region,Uttar Pradesh,Budaun,2019,Q4,298062,533875756.7647765,28.06831165,79.04607312
Central Region,Uttar Pradesh,Moradabad,2019,Q4,686463,1469709142.4561715,28.8638424,78.80577833
Central Region,Uttar Pradesh,Kushinagar,2019,Q4,992091,2182627277.826824,26.7438272,83.9162322
Central Region,Uttar Pradesh,Baghpat,2019,Q4,431728,848871037.413548,28.97240405,77.33315285
Central Region,Uttar Pradesh,Shahjahanpur,2019,Q4,379896,668190077.1501824,27.91263315,79.74656295
Central Region,Uttar Pradesh,Muzaffarnagar,2019,Q4,619496,1229126610.3300664,29.44800635,77.74068503
Central Region,Uttar Pradesh,Ambedkar Nagar,2019,Q4,499240,779836279.3967726,26.40349795,82.60728149
Central Region,Uttar Pradesh,Bahraich,2019,Q4,341814,644249415.539638,27.7336958,81.47732128
Central Region,Uttar Pradesh,Jalaun,2019,Q4,334493,586293724.4664252,26.105546,79.42765265
Central Region,Uttar Pradesh,Rampur,2019,Q4,324874,631324138.7649697,28.8014001,79.0284337
Central Region,Uttar Pradesh,Ballia,2019,Q4,727597,1427288854.0797868,25.87793255,84.11995931
Central Region,Uttar Pradesh,Shravasti,2019,Q4,78564,164110483.56702596,27.5083429,82.0263569
Central Region,Uttar Pradesh,Kasganj,2019,Q4,180784,331913103.5134749,27.88384605,78.63489004
Central Region,Uttar Pradesh,Varanasi,2019,Q4,4217796,5004637433.780641,25.3356491,83.0076292
